Landing at Nadzab,1943,
Operation Zitronella,1943,
Landing at Lae,1943,
Operation Bürkl,1943,1943
"Frascati bombing raid September 8, 1943",1943,
Dodecanese Campaign,1943,1943
Operation Slapstick,1943,1943
Finisterre Range campaign,1943,1944
Concert,1943,
Battle of Kaiapit,1943,1943
Convoys ONS 18/ON 202,1943,1943
Huon Peninsula campaign,1943,1944
Operation Jaywick,1943,1943
Battle of Leros,1943,1943
Four days of Naples,1943,
Battle of Northern Burma and Western Yunnan,1943,1945
Convoy SC 143,1943,1943
Naval Battle of Vella Lavella,1943,1943
Battle of Lenino,1943,1943
Second Raid on Schweinfurt,1943,1943
Convoys ONS 20/ON 206,1943,1943
Convoy ON 207,1943,1943
Operation Candytuft,1943,1943
Operation Saxifrage,1943,1943
Battle of the Treasury Islands,1943,1943
Raid on Choiseul,1943,1943
Gilbert and Marshall Islands campaign,1943,1944
Battle of Kiev,1943,1943
Operation Most III,1943,
Battle of Empress Augusta Bay,1943,1943
Attack on Rabaul,1943,1943
Bougainville campaign,1943,1945
Landings at Cape Torokina,1943,1943
Battle of Changde,1943,1943
Battle of Koromokina Lagoon,1943,1943
Operation Delphin,1943,
Battle of Berlin,1943,1943
Battle of Piva Forks,1943,1943
Battle of Tarawa,1943,1943
Battle of Makin,1943,1943
Battle of Cape St. George,1943,1943
Operation Hardtack,1943,1943
Air Raid on Bari,1943,1943
The Moro River Campaign,1943,1943
Battle of Sio,1943,1944
New Britain campaign,1943,1945
Battle of Arawe,1943,1944
Battle of Ortona,1943,1943
Dnieper–Carpathian Offensive,1943,1944
Battle of North Cape,1943,1943
Battle of Cape Gloucester,1943,1944
Operation Span,1944,
Operation Felix,1944,
Exercise Tiger,1944,
North-West Europe Campaign of 1944–1945,1944,1945
Friedrichshafen WWII bombings,1944,1945
Clearing the Channel Coast,1944,
Allied siege of La Rochelle,1944,
Battle of Mount Song,1944,
Operation Steinbock,1944,1944
Maquis du Vercors,1944,1944
Burma Campaign 1944,1944,1944
Landing at Saidor,1944,1944
Operation Pomegranate,1944,
Krasnoye Selo–Ropsha Offensive,1944,
Battle of Monte Cassino,1944,1944
Operation Shingle,1944,1944
Korsun-Cherkassy Pocket,1944,1944
Battle of the Green Islands,1944,1944
Battle of Cisterna,1944,1944
Operation Baobab,1944,1944
Battle of Kwajalein,1944,1944
Kingisepp–Gdov Offensive,1944,
Battle for Narva Bridgehead,1944,1944
Battle of Narva,1944,1944
Battle of the Admin Box,1944,1944
Sinking of the SS Khedive Ismail,1944,1944
Battle of Eniwetok,1944,1944
Operation Hailstone,1944,1944
Big Week,1944,1944
Operation Clarion,1944,1944
Narva Offensive,1944,
Admiralty Islands campaign,1944,1944
U Go offensive,1944,
Japanese Indian Ocean raid,1944,
Second Indian Ocean raid,1944,
Narva Offensive,1944,
Uman–Botoşani Offensive,1944,1944
Battle of Imphal,1944,1944
Narva Offensive,1944,
Operation Margarethe,1944,
Landing on Emirau,1944,1944
Battle of Sangshak,1944,
Kamenets-Podolsky Pocket,1944,1944
Battle of Lone Tree Hill,1944,
First Battle of Târgu Frumos,1944,
Battle of Kohima,1944,1944
Battle of the Tennis Court,1944,1944
Crimean Offensive,1944,1944
First Jassy-Kishinev Offensive,1944,1944
Battle of Podu Iloaiei,1944,1944
Battle of Henan-Hunan-Guangxi,1944,1944
Battle of Central Henan,1944,1944
Take Ichi convoy,1944,
Operations Reckless and Persecution,1944,
Operation Persecution,1944,
Battle of Changsha,1944,1944
Battle of Târgu Frumos,1944,1944
Operation Diadem,1944,1944
Battle of Murowana Oszmianka,1944,1944
Battle of Wakde,1944,1944
Operation Rösselsprung,1944,1944
Battle of Biak,1944,1944
Mariana and Palau Islands campaign,1944,1944
Battle for Caen,1944,
Operation Frantic,1944,1945
Operation Bulbasket,1944,
Battle of Le Mesnil-Patry,1944,
Operation Frantic Joe,1944,1944
Operation Samwest,1944,1944
H-hour,1944,1944
Invasion of Normandy,1944,1944
Operation Tonga,1944,1944
Operation Neptune,1944,1944
Gold Beach,1944,1944
Pointe du Hoc,1944,1944
Brécourt Manor Assault,1944,1944
Battle of Cherbourg,1944,1944
American airborne landings in Normandy,1944,1944
Mission Albany,1944,1944
Normandy Campaign,1944,1944
Omaha Beach Landing,1944,1944
Juno Beach Landing,1944,1944
Golf Beach Landing,1944,1944
Sword Beach Landings,1944,1944
Operation Cooney,1944,
Operation Perch,1944,1944
Vyborg–Petrozavodsk Offensive,1944,1944
Battle of Ushant,1944,
Battle of Carentan,1944,1944
Attack on Panzer Group West's headquarters at La Caine,1944,1944
Battle of Villers-Bocage,1944,1944
The Battle of Bloody Gulch,1944,1944
Battle of Porytowe Wzgórze,1944,1944
Battle of Saipan,1944,1944
Battle of Ancona,1944,
Operation Dingson,1944,
Battle of the Philippine Sea,1944,1944
Defense of Hengyang,1944,
Belorussian Offensive,1944,1944
Vitebsk–Orsha Offensive,1944,1944
Mogilev Offensive,1944,1944
Bobruysk Offensive,1944,1944
Battle of Tali-Ihantala,1944,1944
Battle of Osuchy,1944,1944
Operation Martlet,1944,1944
Operation Epsom,1944,1944
Operation Epsom order of battle,1944,
Polotsk Offensive,1944,1944
Minsk Offensive,1944,1944
Vilnius Offensive,1944,1944
Second Battle of the Odon,1944,
Battle of Noemfoor,1944,1944
Battle of Vuosalmi,1944,1944
Battle of Vyborg Bay,1944,
Operation Windsor,1944,1944
Belostock Offensive,1944,1944
Shyaulyay Offensive,1944,1944
Wilno Uprising,1944,1944
Operation Charnwood,1944,1944
Operation Jupiter,1944,1944
Battle of Driniumor River,1944,1944
Lvov–Sandomierz Offensive,1944,1944
Battle of Nietjärvi,1944,1944
Operation Pomegranate,1944,
Port Chicago disaster,1944,1944
Operation Goodwood,1944,1944
Operation Atlantic,1944,1944
Lublin–Brest Offensive,1944,1944
Battle of Verrières Ridge,1944,1944
Battle of Auvere,1944,1944
Battle of Guam,1944,1944
Lwów Uprising,1944,1944
Battle of Tinian,1944,1944
Narva Offensive,1944,
Operation Cobra,1944,1944
Battle of Tannenberg Line,1944,1944
Operation Spring,1944,1944
Battle of Ilomantsi,1944,1944
Kaunas Offensive,1944,1944
Operation Bluecoat,1944,1944
Battle of Gemmano,1944,
Bombing of Romania in World War II,1944,
Warsaw Uprising,1944,1944
Battle of Radzymin,1944,
Osovets Offensive,1944,1944
Operation Lüttich,1944,1944
Battle for Brest,1944,1944
Operation Totalise,1944,1944
Battle of Studzianki,1944,1944
Battle of Emajõgi,1944,1944
Falaise pocket,1944,1944
Operation Tractable,1944,1944
Operation Dragoon,1944,1944
Battle of Guilin–Liuzhou,1944,1944
Operation Doppelkopf,1944,1944
Liberation of Paris,1944,1944
Hill 262,1944,1944
Jassy–Kishinev Offensive,1944,1944
Drive to the Siegfried Line,1944,
Battle of Rimini,1944,1944
Evacuation of Tallinn,1944,1944
Slovak National Uprising,1944,1944
Battle of Moerbrugge,1944,
Siege of Dunkirk,1944,
Battle of the Dukla Pass,1944,1944
Battle of Metz,1944,1944
Operation Undergo,1944,
Battle of Păuliş,1944,
Landing at Jacquinot Bay,1944,
Allied capture of Nancy,1944,1944
Battle of Turda,1944,
Operation Paravane,1944,1944
Operation Astonia,1944,1944
Baltic Offensive,1944,1944
Riga Offensive,1944,1944
Belgrade Offensive,1944,1944
Battle of Peleliu,1944,1944
Tanne Ost,1944,1944
Battle of Morotai,1944,1944
Operation Market Garden,1944,1944
Battle of Angaur,1944,1944
Tallinn Offensive,1944,1944
Battle of Arnhem,1944,1944
Operation Wellhit,1944,1944
Battle of San Marino,1944,
Battle of Arracourt,1944,1944
Battle of Hurtgen Forest,1944,1945
Battle of Porkuni,1944,1944
Operation Berlin,1944,1944
Moonsund Landing Operation,1944,1944
Battle of Overloon,1944,
Operation Panzerfaust,1944,
Petsamo–Kirkenes Offensive,1944,1944
Bombing of Duisburg in World War II,1944,
Syrmian Front,1944,
Lapland War,1944,1945
Battle of Tornio,1944,1944
Battle of Aachen,1944,1944
Battle of the Scheldt,1944,1944
Battle of Memel,1944,1945
Battle of Debrecen,1944,1944
Action of 6 October 1944,1944,1944
Battle of Crucifix Hill,1944,1944
Operation Rimau,1944,1944
Courland Pocket,1944,1944
Battle of Rovaniemi,1944,1944
Aerial Battle of Taiwan–Okinawa,1944,1944
Operation Hurricane,1944,1944
Kosovo Operation,1944,
Gumbinnen Operation,1944,1944
Battle of Leyte,1944,1944
Philippines campaign,1944,1945
Operation Pegasus,1944,1944
Battle of Leyte Gulf,1944,1944
Battle off Samar,1944,1944
Operation Obviate,1944,1944
Battle of Walcheren Causeway,1944,1944
Operation Clipper,1944,1944
Aitape-Wewak campaign,1944,1945
Burma Campaign 1944-1945,1944,1945
Operation Infatuate,1944,1944
Battle of Ormoc Bay,1944,1944
Operation Catechism,1944,1944
Operation Queen,1944,1944
Battle of Monte Castello,1944,
Battle of Bastogne,1944,1945
Elsenborn Ridge,1944,1945
Operation Caesar,1944,1945
Battle of Mindoro,1944,1944
Kesternich,1944,1944
Battle of the Bulge,1944,1945
Siege of Budapest,1944,1945
Battle of Pearl Ridge,1944,
Cold War,1945,1991
"Mabitac, Laguna",1945,1945
Baler,1945,1945
Borneo campaign,1945,
Battle of Poznan,1945,
Battle of the Babuyan Islands,1945,1945
Battle of Camiguin,1945,1945
Invasion of Sarangani,1945,1945
Siege of Ilocos,1945,1945
Battle of Mabitac (1945),1945,1945
Battle of Masbate,1945,1945
Battle of Daanbantayan,1945,1945
Invasion of Balete,1945,1945
Battle of Marinduque,1945,1945
Soviet-Japanese War,1945,
Battle of Maguindanao,1945,
Operation Konrad,1945,
Operation Dracula,1945,1945
Battle of Meiktila / Mandalay,1945,1945
Battle of Königsberg,1945,1945
Volcano and Ryukyu Islands campaign,1945,1945
Operation Nordwind,1945,1945
Operation Bodenplatte,1945,1945
Battle of Luzon,1945,1945
Invasion of Lingayen Gulf,1945,1945
Vistula–Oder Offensive,1945,1945
East Prussian Offensive,1945,1945
Operation Blackcock,1945,1945
Evacuation of East Prussia,1945,1945
Heiligenbeil kessel,1945,1945
Raid at Cabanatuan,1945,1945
Battle for the Recapture of Bataan,1945,1945,
Defense of Schwedt Bridgehead,1945,1945,
Battle for the Liberation of Manila,1945,1945,
Battle of Pokoku and Irrawaddy River operations,1945,1945,
Operation Veritable,1945,1945,
Battle of the Reichswald,1945,1945,
Lower Silesian Offensive Operation,1945,1945,
Colmar Pocket,1945,,
Black Friday,1945,,
Operation Solstice,1945,1945,
Battle for the Recapture of Corregidor,1945,1945,
Battle of Iwo Jima,1945,1945,27812
Raid at Los Baños,1945,1945,
East Pomeranian Offensive,1945,1945,
Invasion of Palawan,1945,1945,
Task Force Baum,1945,,
Battle of Kołobrzeg,1945,1945
Operation Frühlingserwachen,1945,1945
Battle of Drava,1945,1945
Granville Raid,1945,
Second French Indochina Campaign,1945,1945
Battle of Mindanao,1945,1945
Battle of Wide Bay,1945,
Operation Tan No. 2,1945,1945
Upper Silesian Offensive Operation,1945,1945
Battle of Okinawa,1945,1945
Battle of the Visayas,1945,1945
Battle of West Henan–North Hubei,1945,1945
Operation Carthage,1945,1945
Operation Bowler,1945,1945
Central Europe Campaign,1945,1945
Operation Plunder,1945,1945
Operation Varsity,1945,1945
Battle of Mura,1945,
Battle of Slater's Knoll,1945,1945
Battle on Lijevča field,1945,1945
Ruhr Pocket,1945,
Liberation of Arnhem,1945,1945
Second Guangxi Campaign,1945,1945
Battle of the Argenta Gap,1945,1945
Battle of Kassel,1945,1945
United States Army Air Forces in Okinawa,1945,
Vienna Offensive,1945,1945
Georgian Uprising of Texel,1945,1945
Operation Ten-Go,1945,1945
Battle of West Hunan,1945,1945
Battle of Bologna,1945,1945
Zemland Offensive,1945,1945
Battle of Groningen,1945,1945
Race to Berlin,1945,1945
Battle of Berlin,1945,1945
Battle of the Seelow Heights,1945,1945
Battle of the Oder-Neisse,1945,1945
Battle of Bautzen,1945,1945
Battle in Berlin,1945,1945
Battle of Halbe,1945,1945
Operation Teardrop,1945,
Battle of Tarakan,1945,1945
Prague uprising,1945,1945
Battle for Czech Radio,1945,1945
Prague Offensive,1945,1945
Battle of Kuryłówka,1945,1945
Operation Doomsday,1945,1945
Battle of Slivice,1945,1945
Battle of Poljana,1945,1945,
Operation Dukedom,1945,1945,
Betrayal of the Cossacks,1945,1945,
Taipei Air Raid,1945,1945,
Battle of North Borneo,1945,,
Battle of Porton Plantation,1945,,
Operation Oboe Six,1945,,
Battle of Balikpapan,1945,1945,
Battle of Tokyo Bay,1945,1945,
Bombing of Kure,1945,1945,
San Ildefonso Massacre,1945,1945,6423
Manchurian Strategic Offensive Operation,1945,1945,
Southern Jiangsu Campaign,1945,1945,
Battle of Baoying,1945,1945,
Battle of Yongjiazhen,1945,1945,
Battle of Tianmen,1945,1945,
Operation Tiderace,1945,1945
Battle of Wuhe,1945,1945
Huaiyin–Huai'an Campaign,1945,1945
Battle of Yinji,1945,1945
Xinghua Campaign,1945,1945
Battle of Dazhongji,1945,1945
Battle of Lingbi,1945,1945
Taixing Campaign,1945,1945
Shangdang Campaign,1945,1945
Wuli Campaign,1945,1945
Battle of Xiangshuikou,1945,1945
Battle of Rugao,1945,1945
Weixian–Guangling–Nuanquan Campaign,1945,1945
Battle of Shicun,1945,1945
Battle of Houmajia,1945,1945
Handan Campaign,1945,1945
Battle of Surabaya,1945,1945
Campaign to Suppress Bandits in Northeast China,1945,1947
Battle of Shaobo,1945,1945
Gaoyou–Shaobo Campaign,1945,1945
Battle of Tangtou–Guocun,1945,1945
Greek Civil War,1946,1949
Telengana Rebellion,1946,1951
Hukbalahap Rebellion,1946,1954
Houma Campaign,1946,
Battle of Siping,1946,1946
Campaign to Defend Siping,1946,1946
Battle of Alcatraz,1946,1946
Campaign of the North China Plain Pocket,1946,1946
Campaign along the Southern Section of Datong–Puzhou Railway,1946,1946
Datong–Jining Campaign,1946,1946
Battle of Athens,1946,1946
Longhai Campaign,1946,1946
Datong–Puzhou Campaign,1946,1946
Battle of Huaiyin–Huai'an,1946,1946
Battle of Rugao–Huangqiao,1946,1946
Dingtao Campaign,1946,1946
Linfen–Fushan Campaign,1946,1946
Lüliang Campaign,1946,1947
Linjiang Campaign,1946,1947
First Indochina War,1946,1954
Battle of Guanzhong,1946,1947
Operation Nachshon,1947,
Plan Dalet,1947,
Campaign to the South of Baoding,1947,1947
Zhengtai Campaign,1947,1947
Battle of Niangziguan,1947,1947
Battle of Tang'erli,1947,
Summer Offensive of 1947 in Northeast China,1947,1947
Menglianggu Campaign,1947,1947
Heshui Campaign,1947,1947
Campaign to the North of Baoding,1947,1947
Nanma–Linqu Campaign,1947,1947
Operatie Product,1947,1947
Indo-Pak Wars,1947,
Meridian Ridge Campaign,1947,1947
Campaign to the North of Daqing River,1947,1947
Autumn Offensive of 1947 in Northeast China,1947,1947
Battle of Cao Bang,1947,
Indo-Pak War of 1947,1947,1948
Campaign at the Eastern Foothills of Funiu Mountain,1947,1947
Siege of Jerusalem,1947,1948
1947–1948 Civil War in Mandatory Palestine,1947,1948
1948 Palestine war,1947,
Battle of Phoenix Peak,1947,1947
Western Tai'an Campaign,1947,1948
Winter Offensive of 1947 in Northeast China,1947,1948
Jing Shan–Zhongxiang Campaign,1947,1948
Operation Lea,1947,
Operation Hiram,1948,
Operation Dekel,1948,
Operation Danny,1948,
Operation Balak,1948,
Balochistan conflict,1948,
Israeli–Lebanese conflict,1948,
Strategic Air Command in the United Kingdom,1948,1966
Gongzhutun Campaign,1948,1948
Linfen Campaign,1948,1948
Zhoucun–Zhangdian Campaign,1948,1948
Costa Rican Civil War,1948,1948
Internal conflict in Burma,1948,,100000
Deir Yassin massacre,1948,,
Operation Bi'ur Hametz,1948,1948,
Hebei–Rehe–Chahar Campaign,1948,1948,
Operation Schfifon,1948,,
Operation Kilshon,1948,,
1948 Arab-Israeli War,1948,1949,
Battles of the Kinarot Valley,1948,1948,
Battle of Yad Mordechai,1948,1948,
Al-Kabri massacre,1948,,
Siege of Changchun,1948,1948,
Battles of Latrun,1948,,
Yanzhou Campaign,1948,1948,
Operation Pleshet,1948,1948,
Malayan Emergency,1948,1960,
Battle of Nitzanim,1948,1948,
Siping Campaign,1948,1948
Battle of Shangcai,1948,1948
Operation Kedem,1948,
Liaoshen Campaign,1948,1948
Operation Horev,1948,
Taiyuan Campaign,1948,1949
Battle of Jinzhou,1948,1948
Battle of Tashan,1948,1948
Operation Yoav,1948,
Safsaf massacre,1948,
Hula massacre,1948,
Arab al-Mawasi massacre,1948,
Huaihai Campaign,1948,1949
Battle of Jiulianshan,1948,1949
Shuangduiji Campaign,1948,1948
Pingjin Campaign,1948,1949
Operation Assaf,1948,
People's Liberation Army Invasion/Liberation of Xinjiang,1949,1949
Tianjin Campaign,1949,1949
Operation Ovda,1949,
Campaign to Suppress Bandits in Central and Southern China,1949,1953
Shanghai Campaign,1949,1949
Lanzhou Campaign,1949,1949
Campaign to Suppress Bandits in Dabieshan,1949,1950
Battle of Kuningtou,1949,1949
Campaign to the North of Nanchuan County,1949,1949
Battle of Dengbu Island,1949,1949
Bobai Campaign,1949,1949
Battle of Jianmenguan,1949,1949
Invasion of Tibet,1950,1951
"UN Offensive, 1950",1950,
Battle of Chonan,1950,
Battle of Naktong Bulge,1950,,
Battle of Bamianshan,1950,1950,
Battle of Tianquan,1950,1950,
Bukit Kepong Incident,1950,1950,
Battle of Nan'ao Island,1950,1950,
Landing Operation on Hainan Island,1950,1950,
Battle of Hainan,1950,1950,
Battle of Yiwu,1950,1950,
Battle of Dongshan Island,1950,1950,
Wanshan Archipelago Campaign,1950,1950,
Korean War,1950,1953,39095
Battle of Uijeongbu,1950,1950,
Battle of Ongjin,1950,,
Battle of Daejeon,1950,1950,
Battle of Andong,1950,,
Action of 2 July 1950,1950,1950,
Battle of Osan,1950,1950
Battle of Pyongtaek,1950,
Operation Blue Hearts,1950,1950
Hadong Ambush,1950,
Battle of Pusan Perimeter,1950,1950
Battle of the Notch,1950,
Battle of Nanpéng Island,1950,1950
Battle of Haeju,1950,
Battle of Inchon,1950,1950
Battle of Dong Khê,1950,1950
Battle of Hill 282,1950,1950
Campaign to Suppress Bandits in northeastern Guizhou,1950,1950
Battle of Route Coloniale 4,1950,1950
Campaign to Suppress Bandits in the Border Region of Hunan–Hubei–Sichuan,1950,1950
Campaign to Suppress Bandits in Western Hunan,1950,1953
Battle of Sariwon,1950,
Battle of Yongju,1950,
Battle of Kujin,1950,
Battle of Unsan,1950,
Battle of Chongju,1950,
Battle of Pakchon,1950,1950
Battle of Chosin Reservoir,1950,1950
Battle of Wawon,1950,
Campaign to Suppress Bandits in Shiwandashan,1950,1951
Campaign to Suppress Bandits in Liuwandashan,1950,1951
United States Air Force In France,1951,1966
NATO Dispersed Operating Bases,1951,1966
Battle of Gloster Hill,1951,1951
Battle of Uijeongbu,1951,
Battle of Vinh Yen,1951,
Battle of the Twin Tunnels,1951,1951
Battle of Chuam-ni,1951,
Operation Killer,1951,1951
Operation Ripper,1951,1951
Battle of Maehwa-San,1951,
Operation Tomahawk,1951,1951
Battle of Mao Khe,1951,
Operation Courageous,1951,1951
Battle of Yultong Bridge,1951,1951
Battle of Kapyong,1951,1951
Battle of the Imjin River,1951,1951
Battle of the Day River,1951,
Battle of Bloody Ridge,1951,1951
Battle of Heartbreak Ridge,1951,1951
Naval Battle of Han River,1951,
Operation Commando,1951,1951
Battle of Maryang San,1951,1951
Battle of Sunchon,1951,1951
Mau Mau Uprising,1952,1960
Battle of Hill Eerie,1952,1952
Battle of Hoa Binh,1952,1952
Battle of Nanri Island,1952,1952
Attack on the Sui-ho Dam,1952,1952
Battle of Old Baldy,1952,1952
Operation Blaze,1952,
Battle of Nanpēng Archipelago,1952,1952
Battle of Na San,1952,1952
Battle of White Horse,1952,1952
Operation Lorraine,1952,1952
Operation Bretagne,1952,
Uprising of 1953 in East Germany,1953,
Operation Ajax,1953,1953
Operation Mouette,1953,
Battle of Pork Chop Hill,1953,1953
Operation Adolphe,1953,
Battle of Muong Khoua,1953,1953
Battle of the Hook,1953,1953
Battle of Dalushan Islands,1953,1953
Outpost Harry,1953,1953
Operation Hirondelle,1953,
Dongshan Island Campaign,1953,1953
Battle of the Samichon River,1953,
Cuban Revolution,1953,1959
Moncada Barracks,1953,
Attack on moncada barracks,1953,1953
Operation Camargue,1953,1953
Operation Brochet,1953,
Operation Castor,1953,1953
First Taiwan Strait Crisis,1954,1955
Operation Vulture,1954,
Operation Atlante,1954,1954,
Battle of Dien Bien Phu,1954,1954,26000
Kengir uprising,1954,1954,
Battle of Mang Yang Pass,1954,1954,
Algerian War of Independence,1954,1962,
First Sudanese Civil War,1955,1972,
Battle of Yijiangshan Islands,1955,1955,
Battle of Dachen Archipelago,1955,1955,
Operation Lucky Alphonse,1956,1956,
Poznań 1956 protests,1956,1956,
Suez Crisis,1956,1957,
1956 Hungarian Revolution,1956,1956,1973
Kafr Qasim massacre,1956,,
Border Campaign,1956,1962,
Battle of Algiers,1957,1957,
Battle of Agounennda,1957,1957,
Second Taiwan Strait Crisis,1958,1958,
Snipe incident,1958,,
Battle of Hayes Pond,1958,1958,
Operation Verano,1958,,
Battle of La Plata,1958,1958,
Battle of Las Mercedes,1958,1958,
Cod War,1958,1976,
Battle of Santa Clara,1958,1958,
Battle of Yaguajay,1958,1958,
War in Vietnam,1959,1963,
Vietnam War,1959,1975,758566
1959 Tibetan uprising,1959,1962,
Operation Jumelles,1959,1960,
Guatemalan Civil War,1960,1996,
United Nations Operation in the Congo,1960,,
1960 South Vietnamese coup attempt,1960,1960,
Campaign at the China–Burma Border,1960,1961
Portuguese Colonial War,1961,1974
United States Air Force In South Vietnam,1961,1973
United States Air Force In Thailand,1961,1975
Tuareg Rebellion,1961,1964
Angolan War of Independence,1961,1974
Bay of Pigs Invasion,1961,1961
Algiers putsch,1961,1961
Bizerte crisis,1961,1961
Siege of Jadotville,1961,1961
Eritrean War of Independence,1961,1991
Operation Vijay,1961,1961
Indonesia-Malaysia confrontation,1962,1966
Secret War,1962,1975
Operation Anadyr,1962,1962
Dhofar Rebellion,1962,1975
North Yemen Civil War,1962,1970
Military history of Australia during the Vietnam War,1962,1972
Sino-Indian War,1962,1962
Cuban Missile Crisis,1962,1962
Operation Chopper,1962,1962
Brunei Revolt,1962,1966
Limbang raid,1962,1962
Cyprus Intercommunal violence,1963,1974
Shifta War,1963,1967
Joint warfare in South Vietnam 1963–1969,1963,
Battle of Ap Bac,1963,1963
Guinea-Bissau War of Independence,1963,1974
Ba'ath takeover of Syria and Iraq,1963,1963
Hue chemical attacks,1963,1963
Operation Blowdown,1963,1963
Battle of Go Cong,1963,1963
Battle of Long Jawai,1963,
Sand War,1963,1963
Battle of Hiep Hoa,1963,1963
Battle of Chan La,1963,1963
Colombian Armed Conflict,1964,
Zanzibar Revolution,1964,1964
1964 South Vietnamese coup,1964,1964
1964 Gabon coup d'état,1964,1964
Battle of Long Dinh,1964,1964
Operation Quyet Thang 202,1964,1964
Operation Claret,1964,
Rhodesian Bush War,1964,1979
Battle of Nam Dong,1964,1964
Gulf of Tonkin Incident,1964,1964
Mozambican War of Independence,1964,1974
The War over Water,1964,
Battle of An Lao,1964,1964
Operation Barrell Roll,1964,1973
Battle of Bình Gia,1964,1965
Operation Arc Light,1965,
Battle of Asal Uttar,1965,
Battle of Chawinda,1965,
Battle of Chamb and Dogra,1965,
Operation Pony Express,1965,
Battle of Phillora,1965,
Viet Cong attack on Pleiku airbase,1965,1965
Vung Ro Bay Incident,1965,
Operation Rolling Thunder,1965,1968
Indo-Pak War of 1965,1965,1965
Operation Steel Tiger,1965,1965
Thanh Hoa Bridge,1965,1972
Dominican Civil War,1965,1965
United States invasion of the Dominican Republic,1965,1966
Battle of Babang,1965,
Battle of Sungei Koemba,1965,
Battle of Dong-Yin,1965,1965
Battle of Song Be,1965,1965
Battle of Ba Gia,1965,1965
Battle of Dong Xoai,1965,1965
Battle of Kindau,1965,
Operation Starlite,1965,1965
Battle of Lahore,1965,1965
Operation Dwarka,1965,
Capture of Kishangarh Fort,1965,1965
Siege of Plei Me,1965,1965
Operation Hump,1965,1965
Battle of Gang Toi,1965,1965
Battle of Ia Drang,1965,1965
Battle of Bau,1965,
Operation Tiger Hound,1965,1968
Operation Game Warden,1965,1965
Namibian War of Independence,1966,1988
South African Border War,1966,1989
Operation Sea Dragon,1966,
Operation Prairie,1966,1966
Sealand War of Independence,1966,1966
Operation Crimp,1966,
Battle of Suoi Bong Trang,1966,
Operation Masher/White Wing,1966,1966
Battle of Mengo Hill,1966,
Operation Shed Light,1966,1972
Battle of A Shau Valley,1966,1966
Buddhist Uprising,1966,1966
Battle of Xa Cam My,1966,1966
Operation Hastings,1966,1966,
Battle of Đức Cơ,1966,1966,
Battle of Long Tan,1966,1966,89
Operation Attleboro,1966,1966,
Samu Incident,1966,1966,
Cambodian Civil War,1967,1975,
Operation Focus,1967,,
Operation Bolo,1967,1967,
Operation Deckhouse Five,1967,,
Operation Cedar Falls,1967,1967,
Communist Insurgency War,1967,1989,
Battle of Tra Binh Dong,1967,1967,
Operation Bribie,1967,1967,
Operation Junction City,1967,1967,
Battle of Hill 881,1967,1967,
Operation Prairie IV,1967,,
Operation Union,1967,1967,
Machurucuto Incident,1967,1967,
Operations Malheur I and Malheur II,1967,1967,
Operation Hickory,1967,,
Six-Day War,1967,1967,69362
Second Battle of Abu-Ageila,1967,1967,
Battle of Ammunition Hill,1967,1967,
Jordanian campaign,1967,1967,
Operation Buffalo,1967,1967,
Battle of July Two,1967,1967,
Nigerian Civil War,1967,1970,
Operation Hong Kil Dong,1967,1967,
Chola incident,1967,1967,
Battle of Ong Thanh,1967,,
Operation Kentucky,1967,,
Battle of Dak To,1967,1967,
The Troubles,1968,1998
1968 Israeli raid on Lebanon,1968,
Agbekoya,1968,
May Offensive,1968,
Operation Igloo White,1968,1973
Operation Niagara,1968,1968
New Years Day Battle of 1968,1968,
Battle of Khe Sanh,1968,1968
Battle of Ban Houei Sane,1968,1968
Tết Offensive,1968,1968
First Battle of Saigon,1968,1968
The Battle of Hue,1968,1968
Battle of Lang Vei,1968,1968
Battle of Bien Hoa,1968,
Battle of Lima Site 85,1968,1968
Battle of Karameh,1968,1968
Operation Delaware,1968,1968
Battle of Kham Duc,1968,1968
Battle of Coral-Balmoral,1968,1968
War of Attrition,1968,1970
Soviet invasion of Czechoslovakia,1968,
Operation Speedy Express,1968,1969
Operation Taylor Common,1968,
Sino-Soviet border conflict,1969,1969
Tet 1969,1969,
Provisional IRA campaign 1969–1997,1969,
Insurgency in the Philippines,1969,
Operation Dewey Canyon,1969,1969
Battle of Hat Dich,1969,
Operation Menu,1969,1970
Battle of Hamburger Hill,1969,1969
Operation Apache Snow,1969,1969
May 13 Incident,1969,1969
Battle of Binh Ba,1969,1969
Operation Boxer,1969,
Football War,1969,1969
Operation Bulmus 6,1969,1969
Operation Banner,1969,
Battle of the Bogside,1969,
Operation Camden,1969,
Operation Commando Hunt,1969,1972
First Quarter Storm,1970,1970
Assam conflict,1970,
Operation Texas Star,1970,1970
Operation Patio,1970,1970
Cambodian Incursion,1970,1970
Operation Freedom Deal,1970,1973
Battle of Kompong Speu,1970,1970
Battle of Prey Veng,1970,1970
Battle of Saint Matthew's,1970,1970
Battle of Fire Support Base Ripcord,1970,1970
Falls Curfew,1970,
Operation Chenla I,1970,1971
Black September in Jordan,1970,1971
Operation Jefferson Glenn,1970,1971
Operation Tailwind,1970,1970
Operation Ivory Coast,1970,1970
"Portuguese invasion of Guinea, 1970",1970,1970
Battle of Hilli,1971,
Operation Trident,1971,
Operation Cactus Lilly,1971,
Battle of Sylhet,1971,
Battle of Chamb,1971,
Operation Python,1971,
Battle of Snoul,1971,1971,
